SourceHash,RawStoredPath,ExportedAtLocal,ExportedAtTimeZone,AccountId,MaskedAccount,AccountLabel,Symbol,Status,Side,PositionEffect,Quantity,OrderType,OrderPrice,Fill,FillQuantity,FillPrice,Market,Time,Date,Description
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GRNJ,Filled,Sell,Close,200,Market,Market,200 @ 2.642,200,2.642,--,2026-04-08 10:52:06,2026-04-08,Sell 200 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,PSIX,Filled,Sell,Close,30,Market,Market,30 @ 6.717,30,6.717,--,2026-04-08 10:51:40,2026-04-08,Sell 30 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,SLV,Filled,Sell,Close,40,Market,Market,40 @ 6.82,40,6.82,--,2026-04-08 10:50:51,2026-04-08,Sell 40 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,SYF,Filled,Sell,Close,100,Market,Market,100 @ 7.19,100,7.19,--,2026-04-08 10:50:19,2026-04-08,Sell 100 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,AMZN,Filled,Sell,Close,20,Market,Market,20 @ 22.111,20,22.111,--,2026-04-08 10:49:15,2026-04-08,Sell 20 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GDE,Filled,Buy,Open,20,Market,Market,20 @ 6.618,20,6.618,--,2026-04-08 09:58:15,2026-04-08,Buy 20 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,LITE,Canceled,Buy,Open,2,Limit,74.402,--,,,--,2026-04-08 09:57:25,2026-04-08,Buy 2 Shares @ 74.402 Limit GTC to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001002,x1002,Individual Brokerage - x1002,GDE,Filled,Buy,Open,1,Market,Market,1 @ 6.618,1,6.618,--,2026-04-08 09:56:52,2026-04-08,Buy 1 Share @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,CLS,Filled,Sell,Close,5,Limit,29.491,5 @ 29.491,5,29.491,--,2026-04-02 15:59:44,2026-04-02,Sell 5 Shares @ 29.491 Limit to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GRNJ,Filled,Buy,Open,40,Market,Market,40 @ 2.525,40,2.525,--,2026-04-02 12:12:42,2026-04-02,Buy 40 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,PPLT,Filled,Sell,Close,6,Market,Market,6 @ 17.921,6,17.921,--,2026-04-02 12:11:45,2026-04-02,Sell 6 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GDMN,Filled,Buy,Open,15,Limit,10.257,15 @ 10.257,15,10.257,--,2026-04-02 12:11:17,2026-04-02,Buy 15 Shares @ 10.257 Limit to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GRNY,Filled,Sell,Close,25,Market,Market,25 @ 2.394,25,2.394,--,2026-04-02 12:10:03,2026-04-02,Sell 25 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,VOOV,Filled,Sell,Close,5,Market,Market,5 @ 20.368,5,20.368,--,2026-04-02 12:09:00,2026-04-02,Sell 5 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,CRDO,Filled,Sell,Close,3,Market,Market,3 @ 10.131,3,10.131,--,2026-04-02 12:07:35,2026-04-02,Sell 3 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001002,x1002,Individual Brokerage - x1002,GDMN,Canceled,Buy,Open,20,Limit,9.123,--,,,--,2026-04-02 06:30:17,2026-04-02,Buy 20 Shares @ 9.123 Limit GTC to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,SLV,Filled,Buy,Open,14,Market,Market,14 @ 6.856,14,6.856,--,2026-04-01 11:41:32,2026-04-01,Buy 14 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,SILJ,Filled,Buy,Open,7,Market,Market,7 @ 3.143,7,3.143,--,2026-04-01 11:39:26,2026-04-01,Buy 7 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,MU,Filled,Sell,Close,3,Market,Market,3 @ 35.443,3,35.443,--,2026-04-01 09:40:38,2026-04-01,Sell 3 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,COPX,Filled,Sell,Close,8,Market,Market,8 @ 7.807,8,7.807,--,2026-04-01 09:40:00,2026-04-01,Sell 8 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,PPLT,Filled,Sell,Close,4,Market,Market,4 @ 17.812,4,17.812,--,2026-04-01 09:39:33,2026-04-01,Sell 4 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,VOOV,Filled,Sell,Close,5,Market,Market,5 @ 20.297,5,20.297,--,2026-03-31 14:07:37,2026-03-31,Sell 5 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,AMZN,Filled,Sell,Close,5,Market,Market,5 @ 20.868,5,20.868,--,2026-03-31 14:07:14,2026-03-31,Sell 5 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,SHLD,Filled,Sell,Close,30,Market,Market,30 @ 7.053,30,7.053,--,2026-03-31 14:06:18,2026-03-31,Sell 30 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,DFDV,Filled,Sell,Close,150,Market,Market,150 @ 0.322,150,0.322,--,2026-03-31 13:57:20,2026-03-31,Sell 150 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,MTZ,Canceled,Buy,Open,15,Market,Market,--,,,--,2026-03-31 04:58:17,2026-03-31,Buy 15 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,LITE,Filled,Buy,Open,5,Limit,66.666,5 @ 66.666,5,66.666,--,2026-03-30 09:55:26,2026-03-30,Buy 5 Shares @ 66.666 Limit GTC to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GRNJ,Filled,Buy,Open,200,Limit,2.485,200 @ 2.479,200,2.479,--,2026-03-27 09:30:08,2026-03-27,Buy 200 Shares @ 2.485 Limit GTC to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,MU,Filled,Buy,Open,2,Limit,37.035,2 @ 36.916,2,36.916,--,2026-03-26 09:30:23,2026-03-26,Buy 2 Shares @ 37.035 Limit GTC to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,GDE,Filled,Sell,Close,10,Market,Market,10 @ 6.188,10,6.188,--,2026-03-25 11:09:26,2026-03-25,Sell 10 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,CRDO,Filled,Buy,Open,10,Market,Market,10 @ 9.993,10,9.993,--,2026-03-24 12:16:32,2026-03-24,Buy 10 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,MU,Filled,Buy,Open,5,Market,Market,5 @ 39.371,5,39.371,--,2026-03-24 12:15:56,2026-03-24,Buy 5 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,TMUSL,Filled,Sell,Close,190,Market,Market,190 @ 2.425,190,2.425,--,2026-03-24 12:10:28,2026-03-24,Sell 190 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,TMUSL,Canceled,Sell,Close,190,Limit,2.518,--,,,--,2026-03-24 12:10:08,2026-03-24,Sell 190 Shares @ 2.518 Limit GTC to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,SLV,Filled,Sell,Close,25,Market,Market,25 @ 6.287,25,6.287,--,2026-03-24 12:06:33,2026-03-24,Sell 25 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GDE,Filled,Sell,Close,30,Market,Market,30 @ 5.976,30,5.976,--,2026-03-24 12:05:24,2026-03-24,Sell 30 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,IAUM,Filled,Sell,Close,20,Market,Market,20 @ 4.392,20,4.392,--,2026-03-24 12:04:40,2026-03-24,Sell 20 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,BRK.B,Filled,Sell,Close,5,Market,Market,5 @ 48.073,5,48.073,--,2026-03-24 12:04:01,2026-03-24,Sell 5 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,MU,Filled,Buy,Open,3,Market,Market,3 @ 39.63,3,39.63,--,2026-03-24 10:14:46,2026-03-24,Buy 3 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,LITE,Filled,Sell,Close,4,Market,Market,4 @ 76.765,4,76.765,--,2026-03-24 10:11:00,2026-03-24,Sell 4 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,DFDV,Filled,Buy,Open,150,Limit,0.399,150 @ 0.399,150,0.399,--,2026-03-20 14:12:33,2026-03-20,Buy 150 Shares @ 0.399 Limit GTC to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,DAR,Canceled,Buy,Open,5,Limit,5.45,--,,,--,2026-03-20 09:58:10,2026-03-20,Buy 5 Shares @ 5.45 Limit GTC to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,LITE,Filled,Buy,Open,3,Limit,75.002,3 @ 75.002,3,75.002,--,2026-03-20 09:51:53,2026-03-20,Buy 3 Shares @ 75.002 Limit GTC to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GRNY,Filled,Buy,Open,15,Market,Market,15 @ 2.414,15,2.414,--,2026-03-20 09:50:42,2026-03-20,Buy 15 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,USO,Filled,Sell,Close,7,Limit,11.899,7 @ 11.899,7,11.899,--,2026-03-20 09:32:27,2026-03-20,Sell 7 Shares @ 11.899 Limit GTC to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,USO,Canceled,Sell,Close,7,Limit,12.899,--,,,--,2026-03-20 09:32:18,2026-03-20,Sell 7 Shares @ 12.899 Limit GTC to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,AMZN,Filled,Buy,Open,10,Market,Market,10 @ 20.728,10,20.728,--,2026-03-19 11:40:27,2026-03-19,Buy 10 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,TMUSL,Filled,Sell,Close,100,Market,Market,100 @ 2.438,100,2.438,--,2026-03-19 11:39:37,2026-03-19,Sell 100 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GDMN,Filled,Buy,Open,10,Market,Market,10 @ 9.14,10,9.14,--,2026-03-19 10:25:25,2026-03-19,Buy 10 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GSG,Canceled,Buy,Open,30,Limit,2.909,--,,,--,2026-03-19 10:25:06,2026-03-19,Buy 30 Shares @ 2.909 Limit GTC to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,GDE,Filled,Buy,Open,3,Market,Market,3 @ 6.891,3,6.891,--,2026-03-17 09:59:20,2026-03-17,Buy 3 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,CRDO,Filled,Buy,Open,3,Market,Market,3 @ 11.424,3,11.424,--,2026-03-17 09:58:40,2026-03-17,Buy 3 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,LITE,Filled,Buy,Open,1,Market,Market,1 @ 59.7,1,59.7,--,2026-03-17 09:30:11,2026-03-17,Buy 1 Share @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,CRDO,Filled,Buy,Open,15,Limit,11.333,15 @ 11.333,15,11.333,--,2026-03-16 12:47:30,2026-03-16,Buy 15 Shares @ 11.333 Limit to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GDMN,Filled,Sell,Close,5,Market,Market,5 @ 10.977,5,10.977,--,2026-03-16 12:44:27,2026-03-16,Sell 5 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,TMUSL,Filled,Buy,Open,100,Market,Market,100 @ 2.46,100,2.46,--,2026-03-16 12:39:14,2026-03-16,Buy 100 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,PSIX,Filled,Sell,Close,40,Market,Market,40 @ 5.881,40,5.881,--,2026-03-16 12:38:41,2026-03-16,Sell 40 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,PSIX,Filled,Sell,Close,20,Market,Market,20 @ 5.881,20,5.881,--,2026-03-16 12:38:24,2026-03-16,Sell 20 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,PSIX,Filled,Sell,Close,5,Market,Market,5 @ 5.881,5,5.881,--,2026-03-16 12:37:58,2026-03-16,Sell 5 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,PSIX,Filled,Sell,Close,8,Market,Market,8 @ 5.881,8,5.881,--,2026-03-16 12:37:39,2026-03-16,Sell 8 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,SIL,Filled,Sell,Close,7,Market,Market,7 @ 9.649,7,9.649,--,2026-03-16 09:53:00,2026-03-16,Sell 7 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,SILJ,Filled,Buy,Open,25,Market,Market,25 @ 3.15,25,3.15,--,2026-03-16 09:30:10,2026-03-16,Buy 25 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,USO,Filled,Buy,Open,7,Market,Market,7 @ 11.7,7,11.7,--,2026-03-16 09:30:09,2026-03-16,Buy 7 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,VOOV,Filled,Buy,Open,5,Market,Market,5 @ 20.884,5,20.884,--,2026-03-10 10:34:41,2026-03-10,Buy 5 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,SHLD,Filled,Buy,Open,30,Market,Market,30 @ 7.706,30,7.706,--,2026-03-10 10:33:47,2026-03-10,Buy 30 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,PLTR,Filled,Sell,Close,26,Market,Market,26 @ 15.132,26,15.132,--,2026-03-10 10:33:22,2026-03-10,Sell 26 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,SIL,Filled,Sell,Close,7,Market,Market,7 @ 10.622,7,10.622,--,2026-03-10 10:30:05,2026-03-10,Sell 7 Shares @ Market to Close
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GRNY,Filled,Buy,Open,10,Market,Market,10 @ 2.439,10,2.439,--,2026-03-09 11:54:36,2026-03-09,Buy 10 Shares @ Market to Open
0f547ea6ecec0d19b495ad8ba8bb0ec1542865200764811c62035eb8c6f8946e,data/raw/etrade/orders/20260614-181829-0f547ea6ecec-Orders.csv,2026-06-14 20:58:00,EST,900001002,x1002,Individual Brokerage - x1002,COPX,Filled,Buy,Open,7,Market,Market,7 @ 7.812,7,7.812,--,2026-03-09 11:39:07,2026-03-09,Buy 7 Shares @ Market to Open
