"Account 900001004 Orders, as of 07/01/26 at 07:33 PM EST"
Symbol,Status,Fill,Description,Market,Time,Account
TTMI,Filled,20 @ 9.483,Buy 20 Shares @ Market to Open,--,"01/23/2026, 2:15:10 PM",900001004
NUKZ,Canceled,--,Sell 165 Shares @ 7.567 Limit GTC to Close,--,"01/23/2026, 2:14:37 PM",900001004
NUKZ,Filled,45 @ 7.111,Sell 45 Shares @ 7.111 Limit GTC to Close,--,"01/23/2026, 2:14:36 PM",900001004
INCY,Filled,30 @ 10.203,Buy 30 Shares @ Market to Open,--,"01/23/2026, 2:12:34 PM",900001004
TMUSI,Filled,100 @ 2.284,Buy 100 Shares @ Market to Open,--,"01/23/2026, 2:11:59 PM",900001004
SLV,Filled,50 @ 9.194,Sell 50 Shares @ Market to Close,--,"01/23/2026, 2:09:51 PM",900001004
SLV,Filled,50 @ 9.022,Sell 50 Shares @ 8.765 Limit GTC to Close,--,"01/23/2026, 9:30:07 AM",900001004
VGSH,Filled,35 @ 5.871,Buy 35 Shares @ 5.871 Limit GTC to Open,--,"01/22/2026, 11:02:36 AM",900001004
TMUSI,Filled,150 @ 2.287,Buy 150 Shares @ 2.287 Limit GTC to Open,--,"01/22/2026, 10:53:42 AM",900001004
CCL,Canceled,--,Buy 100 Shares @ 2.678 Limit GTC to Open,--,"01/22/2026, 10:53:05 AM",900001004
WLDN,Filled,20 @ 13.149,Sell 20 Shares @ Market to Close,--,"01/22/2026, 10:43:09 AM",900001004
VGSH,Filled,18 @ 5.872,Buy 18 Shares @ 5.872 Limit GTC to Open,--,"01/21/2026, 10:54:52 AM",900001004
INCY,Canceled,--,Sell 40 Shares @ 10.899 Limit GTC to Close,--,"01/21/2026, 10:48:15 AM",900001004
COPJ,Filled,70 @ 4.637,Buy 70 Shares @ Market to Open,--,"01/21/2026, 10:47:34 AM",900001004
TMUSI,Filled,150 @ 2.281,Buy 150 Shares @ Market to Open,--,"01/21/2026, 10:46:30 AM",900001004
ETH,Filled,80 @ 2.825,Buy 80 Shares @ 2.825 Limit to Open,--,"01/21/2026, 10:46:09 AM",900001004
CRDO,Filled,40 @ 14.494,Buy 40 Shares @ Market to Open,--,"01/21/2026, 10:44:38 AM",900001004
AMZN,Filled,25 @ 23.374,Buy 25 Shares @ Market to Open,--,"01/20/2026, 9:31:01 AM",900001004
VTI,Filled,20 @ 33.706,Buy 20 Shares @ Market to Open,--,"01/20/2026, 9:30:25 AM",900001004
TMUSI,Filled,300 @ 2.288,Buy 300 Shares @ 2.289 Limit GTC to Open,--,"01/20/2026, 9:30:19 AM",900001004
VTI,Filled,25 @ 33.706,Buy 25 Shares @ Market to Open,--,"01/20/2026, 9:30:19 AM",900001004
SLV,Filled,50 @ 8.618,Buy 50 Shares @ Market to Open,--,"01/20/2026, 9:30:19 AM",900001004
SLV,Filled,200 @ 8.618,Sell 200 Shares @ 8.399 Limit GTC to Close,--,"01/20/2026, 9:30:19 AM",900001004
VT,Filled,70 @ 14.316,Buy 70 Shares @ Market to Open,--,"01/20/2026, 9:30:06 AM",900001004
GDMN,Filled,40 @ 11.682,Buy 40 Shares @ Market to Open,--,"01/20/2026, 9:30:04 AM",900001004
GDE,Filled,75 @ 6.638,Buy 75 Shares @ Market to Open,--,"01/20/2026, 9:30:03 AM",900001004
MU,Canceled,--,Buy 20 Shares @ 24.555 Limit GTC to Open,--,"01/20/2026, 6:33:37 AM",900001004
ETH,Canceled,--,Buy 100 Shares @ 2.62 Limit GTC to Open,--,"01/20/2026, 6:33:37 AM",900001004
CCL,Canceled,--,Sell 250 Shares @ 3.456 Limit GTC to Close,--,"01/20/2026, 6:33:37 AM",900001004
NUKZ,Expired,--,Sell 65 Shares @ 7.234 Limit GTC to Close,--,"01/16/2026, 6:30:15 AM",900001004
GRBK,Filled,25 @ 6.817,Sell 25 Shares @ 6.789 Limit GTC to Close,--,"01/09/2026, 9:30:06 AM",900001004
SHLD,Filled,80 @ 7.197,Sell 80 Shares @ 7.123 Limit GTC to Close,--,"01/07/2026, 9:30:02 AM",900001004
EAT,Filled,15 @ 15.456,Sell 15 Shares @ 15.456 Limit GTC to Close,--,"01/06/2026, 10:14:06 AM",900001004
SHLD,Filled,130 @ 6.987,Sell 130 Shares @ 6.987 Limit GTC to Close,--,"01/05/2026, 3:01:19 PM",900001004
CRDO,Filled,15 @ 13.456,Buy 15 Shares @ 13.456 Limit GTC to Open,--,"01/05/2026, 1:07:12 PM",900001004
INCY,Filled,40 @ 9.999,Buy 40 Shares @ 9.999 Limit GTC to Open,--,"12/22/2025, 9:51:25 AM",900001004
GDE,Filled,300 @ 6.345,Sell 300 Shares @ 6.345 Limit GTC to Close,--,"12/22/2025, 9:46:44 AM",900001004
UNFI,Filled,250 @ 3.35,Buy 250 Shares @ Market to Open,--,"12/22/2025, 9:30:41 AM",900001004
IBIT,Filled,50 @ 5.101,Buy 50 Shares @ Market to Open,--,"12/22/2025, 9:30:38 AM",900001004
INCY,Filled,45 @ 10.126,Buy 45 Shares @ 10.199 Limit GTC to Open,--,"12/22/2025, 9:30:34 AM",900001004
AMZN,Filled,20 @ 22.85,Buy 20 Shares @ Market to Open,--,"12/22/2025, 9:30:23 AM",900001004
TTMI,Filled,40 @ 7.238,Buy 40 Shares @ Market to Open,--,"12/22/2025, 9:30:21 AM",900001004
GDMN,Filled,50 @ 10,Sell 50 Shares @ 9.599 Limit GTC to Close,--,"12/22/2025, 9:30:13 AM",900001004
GDE,Filled,110 @ 6.318,Sell 110 Shares @ 6.234 Limit GTC to Close,--,"12/22/2025, 9:30:05 AM",900001004
POWL,Filled,30 @ 34.567,Sell 30 Shares @ 34.567 Limit GTC to Close,--,"12/04/2025, 11:01:29 AM",900001004
IAUM,Filled,600 @ 4.234,Sell 600 Shares @ 4.234 Limit GTC to Close,--,"12/01/2025, 9:30:25 AM",900001004
POWL,Canceled,--,Sell 15 Shares @ 38.906 Limit GTC to Close,--,"11/24/2025, 6:36:20 AM",900001004
IBIT,Canceled,--,Sell 20 Shares @ 6.789 Limit GTC to Close,--,"11/24/2025, 6:36:20 AM",900001004
ETH,Canceled,--,Sell 40 Shares @ 3.999 Limit GTC to Close,--,"11/24/2025, 6:36:20 AM",900001004
IBIT,Canceled,--,Sell 32 Shares @ 7.654 Limit GTC to Close,--,"11/24/2025, 6:36:20 AM",900001004
UNFI,Canceled,--,Sell 100 Shares @ 4.876 Limit GTC to Close,--,"11/24/2025, 6:36:20 AM",900001004
IBIT,Canceled,--,Buy 33 Shares @ Market to Open,--,"11/23/2025, 11:57:00 AM",900001004
WLDN,Filled,15 @ 9.678,Sell 15 Shares @ 9.678 Limit GTC to Close,--,"11/17/2025, 9:41:12 AM",900001004
TTMI,Filled,45 @ 6.698,Buy 45 Shares @ 6.789 Limit GTC to Open,--,"11/17/2025, 9:30:54 AM",900001004
ET,Filled,500 @ 1.701,Buy 500 Shares @ Market to Open,--,"11/17/2025, 9:30:27 AM",900001004
INCY,Filled,30 @ 10.436,Buy 30 Shares @ Market to Open,--,"11/17/2025, 9:30:02 AM",900001004
VTI,Filled,15 @ 32.909,Buy 15 Shares @ Market to Open,--,"11/17/2025, 9:30:02 AM",900001004
VOO,Filled,11 @ 62.704,Buy 11 Shares @ 62.704 Limit to Open,--,"11/03/2025, 10:00:55 AM",900001004
POWL,Filled,50 @ 38.848,Sell 50 Shares @ 38.383 Limit GTC to Close,--,"11/03/2025, 9:30:25 AM",900001004
POWL,Filled,14 @ 39.999,Sell 14 Shares @ 39.999 Limit GTC to Close,--,"10/29/2025, 9:48:00 AM",900001004
BRK.B,Filled,20 @ 49.115,Buy 20 Shares @ Market to Open,--,"10/27/2025, 9:34:11 AM",900001004
ETH,Filled,30 @ 3.923,Buy 30 Shares @ Market to Open,--,"10/27/2025, 9:30:37 AM",900001004
VGSH,Filled,175 @ 5.892,Buy 175 Shares @ Market to Open,--,"10/27/2025, 9:30:31 AM",900001004
VTI,Filled,30 @ 33.67,Buy 30 Shares @ Market to Open,--,"10/27/2025, 9:30:04 AM",900001004
CLS,Canceled,--,Buy 15 Shares @ 22.201 Limit GTC to Open,--,"10/27/2025, 6:37:52 AM",900001004
WLDN,Canceled,--,Sell 30 Shares @ 12.999 Limit GTC to Close,--,"10/27/2025, 6:37:52 AM",900001004
SLV,Canceled,--,Sell 200 Shares @ 4.999 Limit GTC to Close,--,"10/26/2025, 7:12:34 PM",900001004
CLS,Filled,20 @ 26.789,Sell 20 Shares @ 26.789 Limit GTC to Close,--,"10/13/2025, 9:30:51 AM",900001004
SLV,Filled,175 @ 4.688,Sell 175 Shares @ 4.678 Limit GTC to Close,--,"10/13/2025, 9:30:26 AM",900001004
WLDN,Filled,35 @ 8.987,Buy 35 Shares @ 8.987 Limit GTC to Open,--,"10/10/2025, 3:33:21 PM",900001004
CLS,Filled,25 @ 25.456,Sell 25 Shares @ 25.456 Limit GTC to Close,--,"10/08/2025, 3:50:00 PM",900001004
IAUM,Filled,200 @ 4.027,Sell 200 Shares @ 3.987 Limit GTC to Close,--,"10/08/2025, 9:30:13 AM",900001004
GDMN,Filled,90 @ 8.185,Buy 90 Shares @ 8.185 Limit GTC to Open,--,"10/07/2025, 12:14:18 PM",900001004
EAT,Filled,15 @ 12.654,Buy 15 Shares @ 12.654 Limit GTC to Open,--,"10/06/2025, 9:37:53 AM",900001004
GDE,Filled,131 @ 5.839,Sell 131 Shares @ 5.789 Limit GTC to Close,--,"10/02/2025, 9:30:02 AM",900001004
IAUM,Filled,200 @ 3.811,Sell 200 Shares @ 3.789 Limit GTC to Close,--,"09/29/2025, 9:30:19 AM",900001004
WLDN,Filled,40 @ 10.324,Buy 40 Shares @ Market to Open,--,"09/22/2025, 9:31:02 AM",900001004
EAT,Filled,15 @ 13.856,Buy 15 Shares @ Market to Open,--,"09/22/2025, 9:30:49 AM",900001004
CCL,Filled,250 @ 3.057,Buy 250 Shares @ Market to Open,--,"09/22/2025, 9:30:39 AM",900001004
ETH,Filled,100 @ 3.963,Buy 100 Shares @ Market to Open,--,"09/22/2025, 9:30:11 AM",900001004
IWF,Filled,40 @ 45.36,Sell 40 Shares @ 45.123 Limit GTC to Close,--,"09/05/2025, 9:30:06 AM",900001004
ETH,Filled,118 @ 4.053,Buy 118 Shares @ Market to Open,--,"09/02/2025, 9:30:29 AM",900001004
ZETA,Filled,340 @ 1.239,Sell 340 Shares @ Market to Close,--,"06/16/2025, 9:30:29 AM",900001004
SLV,Filled,575 @ 3.311,Buy 575 Shares @ Market to Open,--,"06/16/2025, 9:30:20 AM",900001004
SHLD,Filled,330 @ 5.975,Buy 330 Shares @ Market to Open,--,"06/16/2025, 9:30:20 AM",900001004
GDE,Filled,310 @ 4.727,Buy 310 Shares @ Market to Open,--,"06/16/2025, 9:30:04 AM",900001004
ZETA,Canceled,--,Sell 140 Shares @ 1.694 Limit GTC to Close,--,"06/16/2025, 6:36:31 AM",900001004
AMZN,Filled,13 @ 21.234,Sell 13 Shares @ 21.234 Limit GTC to Close,--,"06/05/2025, 11:17:21 AM",900001004
ALL,Filled,32 @ 20.876,Sell 32 Shares @ 20.876 Limit GTC to Close,--,"05/30/2025, 1:30:32 PM",900001004
VUG,Filled,52 @ 41.399,Sell 52 Shares @ 41.399 Limit GTC to Close,--,"05/27/2025, 1:48:49 PM",900001004
IWF,Filled,24 @ 39.987,Sell 24 Shares @ 39.987 Limit GTC to Close,--,"05/27/2025, 12:40:22 PM",900001004
AMZN,Filled,50 @ 20.567,Sell 50 Shares @ 20.567 Limit GTC to Close,--,"05/27/2025, 11:36:08 AM",900001004
CLS,Filled,25 @ 12.3,Sell 25 Shares @ 12.234 Limit GTC to Close,--,"05/27/2025, 9:30:36 AM",900001004
IBIT,Filled,32 @ 6.289,Buy 32 Shares @ Market to Open,--,"05/27/2025, 9:30:26 AM",900001004
POWL,Canceled,--,Sell 80 Shares @ 31.234 Limit GTD(12/12/2025) to Close,--,"05/27/2025, 8:13:46 AM",900001004
ALL,Canceled,--,Sell 32 Shares @ 21.393 Limit GTC to Close,--,"05/27/2025, 6:34:53 AM",900001004
IBIT,Canceled,--,Buy 32 Shares @ 6.109 Limit GTC to Open,--,"05/25/2025, 12:29:56 PM",900001004
ALL,Canceled,--,Sell 32 Shares @ 21.876 Limit GTC to Close,--,"05/25/2025, 12:24:16 PM",900001004
IWF,Filled,4 @ 39.606,Sell 4 Shares @ Market to Close,--,"05/19/2025, 9:30:32 AM",900001004
CLS,Filled,75 @ 11.06,Buy 75 Shares @ Market to Open,--,"05/19/2025, 9:30:31 AM",900001004
UNFI,Filled,200 @ 3.1,Buy 200 Shares @ Market to Open,--,"05/19/2025, 9:30:24 AM",900001004
GDE,Filled,431 @ 4.388,Buy 431 Shares @ Market to Open,--,"05/19/2025, 9:30:01 AM",900001004
IAUM,Canceled,--,Buy 600 Shares @ Market to Open,--,"05/18/2025, 10:23:30 AM",900001004
IBIT,Filled,100 @ 5.678,Sell 100 Shares @ 5.678 Limit GTC to Close,--,"05/08/2025, 11:20:55 AM",900001004
IAUM,Filled,200 @ 3.399,Sell 200 Shares @ 3.399 Limit GTC to Close,--,"05/06/2025, 12:45:55 PM",900001004
AMZN,Filled,13 @ 18.498,Buy 13 Shares @ 18.498 Limit GTC to Open,--,"04/28/2025, 12:27:28 PM",900001004
BRK.B,Filled,40 @ 53.471,Sell 40 Shares @ 53.471 Limit GTC to Close,--,"04/28/2025, 9:31:50 AM",900001004
EAT,Filled,3 @ 16.013,Buy 3 Shares @ Market to Open,--,"04/28/2025, 9:30:21 AM",900001004
EAT,Filled,30 @ 16.013,Buy 30 Shares @ Market to Open,--,"04/28/2025, 9:30:18 AM",900001004
BABA,Expired,--,Buy 90 Shares @ 8.2 Limit GTC to Open,--,"03/18/2025, 6:31:05 AM",900001004
NUKZ,Filled,165 @ 4.815,Buy 165 Shares @ Market to Open,--,"02/04/2025, 3:42:39 PM",900001004
IBIT,Filled,200 @ 5.623,Buy 200 Shares @ Market to Open,--,"02/04/2025, 3:40:56 PM",900001004
EAT,Filled,50 @ 18.743,Buy 50 Shares @ Market to Open,--,"02/04/2025, 3:39:06 PM",900001004
IWF,Filled,70 @ 40.928,Sell 70 Shares @ Market to Close,--,"02/04/2025, 3:34:28 PM",900001004
IWF,Filled,4 @ 40.059,Buy 4 Shares @ 40.109 Limit GTC to Open,--,"01/27/2025, 9:30:47 AM",900001004
MHO,Filled,64 @ 13.953,Sell 64 Shares @ Market to Close,--,"01/17/2025, 10:06:05 AM",900001004
ALL,Filled,62 @ 19.216,Buy 62 Shares @ Market to Open,--,"01/17/2025, 10:05:08 AM",900001004
IAUM,Filled,1000 @ 2.708,Buy 1000 Shares @ Market to Open,--,"01/17/2025, 10:01:49 AM",900001004
AMZN,Filled,40 @ 22.384,Sell 40 Shares @ Market to Close,--,"01/17/2025, 10:00:04 AM",900001004
SCHD,Filled,1062 @ 2.794,Sell 1062 Shares @ Market to Close,--,"01/17/2025, 9:59:25 AM",900001004
IWF,Filled,134 @ 41.619,Buy 134 Shares @ Market to Open,--,"12/26/2024, 2:32:52 PM",900001004
IAUM,Filled,400 @ 2.626,Sell 400 Shares @ Market to Close,--,"12/26/2024, 2:31:02 PM",900001004
VBR,Filled,226 @ 20.064,Sell 226 Shares @ Market to Close,--,"12/26/2024, 2:30:14 PM",900001004
BRK.B,Filled,80 @ 47.06,Buy 80 Shares @ Market to Open,--,"12/09/2024, 9:30:15 AM",900001004
VBR,Filled,141 @ 21.377,Buy 141 Shares @ Market to Open,--,"12/09/2024, 9:30:03 AM",900001004
CLS,Canceled,--,Buy 215 Shares @ 6.046 Limit GTC to Open,--,"12/09/2024, 8:11:05 AM",900001004
MHO,Canceled,--,Sell 64 Shares @ 17.987 Limit GTC to Close,--,"12/09/2024, 6:31:16 AM",900001004
MFC,Rejected,--,Buy 500 Shares @ 2.901 Limit GTC to Open,--,"11/20/2024, 8:05:58 AM",900001004
IAUM,Filled,600 @ 2.555,Buy 600 Shares @ 2.556 Limit GTC to Open,--,"11/14/2024, 9:30:12 AM",900001004
AMZN,Filled,200 @ 19.999,Sell 200 Shares @ 19.999 Limit GTC to Close,--,"11/01/2024, 9:32:18 AM",900001004
POWL,Filled,80 @ 25.131,Buy 80 Shares @ 25.131 Limit GTC to Open,--,"10/30/2024, 9:43:26 AM",900001004
GRBK,Filled,25 @ 7.203,Buy 25 Shares @ 7.456 Limit GTC to Open,--,"10/29/2024, 9:30:04 AM",900001004
APP,Canceled,--,Buy 79 Shares @ 12.567 Limit GTC to Open,--,"10/28/2024, 6:32:43 AM",900001004
POWL,Canceled,--,Buy 39 Shares @ 25.131 Limit GTC to Open,--,"10/26/2024, 12:11:21 PM",900001004
MSFT,Filled,93 @ 42.526,Sell 93 Shares @ 42.526 Limit GTC to Close,--,"10/22/2024, 9:55:51 AM",900001004
POWL,Filled,14 @ 25.569,Buy 14 Shares @ Market to Open,--,"10/15/2024, 10:45:16 AM",900001004
MSFT,Filled,8 @ 41.826,Sell 8 Shares @ 41.826 Limit GTC to Close,--,"10/14/2024, 9:30:30 AM",900001004
VBR,Filled,85 @ 20.086,Buy 85 Shares @ Market to Open,--,"10/14/2024, 9:30:01 AM",900001004
BABA,Filled,144 @ 11.774,Sell 144 Shares @ Market to Close,--,"10/07/2024, 9:32:35 AM",900001004
ZETA,Filled,340 @ 2.944,Buy 340 Shares @ Market to Open,--,"09/30/2024, 9:30:28 AM",900001004
POWL,Canceled,--,Buy 96 Shares @ 20.543 Limit GTC to Open,--,"09/30/2024, 6:32:46 AM",900001004
SCHD,Filled,354 @ 8.339,Buy 354 Shares @ 8.339 Limit GTC to Open,--,"09/25/2024, 1:34:24 PM",900001004
VUG,Filled,52 @ 37.974,Buy 52 Shares @ 37.974 Limit GTC to Open,--,"09/24/2024, 10:03:05 AM",900001004
MHO,Filled,64 @ 16.954,Buy 64 Shares @ 16.954 Limit GTC to Open,--,"09/23/2024, 10:49:29 AM",900001004
VUG,Filled,252 @ 37.357,Sell 252 Shares @ Market to Close,--,"08/19/2024, 9:30:26 AM",900001004
