"Account 900001004 Orders, as of 07/01/26 at 07:33 PM EST"
Symbol,Status,Fill,Description,Market,Time,Account
TTMI,Filled,20 @ 94.83,Buy 20 Shares @ Market to Open,--,"01/23/2026, 2:15:10 PM",900001004
NUKZ,Canceled,--,Sell 165 Shares @ 7.567 Limit GTC to Close,--,"01/23/2026, 2:14:37 PM",900001004
NUKZ,Filled,45 @ 71.11,Sell 45 Shares @ 7.111 Limit GTC to Close,--,"01/23/2026, 2:14:36 PM",900001004
INCY,Filled,30 @ 102.03,Buy 30 Shares @ Market to Open,--,"01/23/2026, 2:12:34 PM",900001004
TMUSI,Filled,100 @ 22.84,Buy 100 Shares @ Market to Open,--,"01/23/2026, 2:11:59 PM",900001004
SLV,Filled,50 @ 91.94,Sell 50 Shares @ Market to Close,--,"01/23/2026, 2:09:51 PM",900001004
SLV,Filled,50 @ 90.22,Sell 50 Shares @ 8.765 Limit GTC to Close,--,"01/23/2026, 9:30:07 AM",900001004
VGSH,Filled,35 @ 58.71,Buy 35 Shares @ 5.871 Limit GTC to Open,--,"01/22/2026, 11:02:36 AM",900001004
TMUSI,Filled,150 @ 22.87,Buy 150 Shares @ 2.287 Limit GTC to Open,--,"01/22/2026, 10:53:42 AM",900001004
CCL,Canceled,--,Buy 100 Shares @ 2.678 Limit GTC to Open,--,"01/22/2026, 10:53:05 AM",900001004
WLDN,Filled,20 @ 131.49,Sell 20 Shares @ Market to Close,--,"01/22/2026, 10:43:09 AM",900001004
VGSH,Filled,18 @ 58.72,Buy 18 Shares @ 5.872 Limit GTC to Open,--,"01/21/2026, 10:54:52 AM",900001004
INCY,Canceled,--,Sell 40 Shares @ 10.899 Limit GTC to Close,--,"01/21/2026, 10:48:15 AM",900001004
COPJ,Filled,70 @ 46.37,Buy 70 Shares @ Market to Open,--,"01/21/2026, 10:47:34 AM",900001004
TMUSI,Filled,150 @ 22.81,Buy 150 Shares @ Market to Open,--,"01/21/2026, 10:46:30 AM",900001004
ETH,Filled,80 @ 28.25,Buy 80 Shares @ 2.825 Limit to Open,--,"01/21/2026, 10:46:09 AM",900001004
CRDO,Filled,40 @ 144.94,Buy 40 Shares @ Market to Open,--,"01/21/2026, 10:44:38 AM",900001004
AMZN,Filled,25 @ 233.74,Buy 25 Shares @ Market to Open,--,"01/20/2026, 9:31:01 AM",900001004
VTI,Filled,20 @ 337.06,Buy 20 Shares @ Market to Open,--,"01/20/2026, 9:30:25 AM",900001004
TMUSI,Filled,300 @ 22.88,Buy 300 Shares @ 2.289 Limit GTC to Open,--,"01/20/2026, 9:30:19 AM",900001004
VTI,Filled,25 @ 337.06,Buy 25 Shares @ Market to Open,--,"01/20/2026, 9:30:19 AM",900001004
SLV,Filled,50 @ 86.18,Buy 50 Shares @ Market to Open,--,"01/20/2026, 9:30:19 AM",900001004
SLV,Filled,200 @ 86.18,Sell 200 Shares @ 8.399 Limit GTC to Close,--,"01/20/2026, 9:30:19 AM",900001004
VT,Filled,70 @ 143.16,Buy 70 Shares @ Market to Open,--,"01/20/2026, 9:30:06 AM",900001004
GDMN,Filled,40 @ 116.82,Buy 40 Shares @ Market to Open,--,"01/20/2026, 9:30:04 AM",900001004
GDE,Filled,75 @ 66.38,Buy 75 Shares @ Market to Open,--,"01/20/2026, 9:30:03 AM",900001004
MU,Canceled,--,Buy 20 Shares @ 24.555 Limit GTC to Open,--,"01/20/2026, 6:33:37 AM",900001004
ETH,Canceled,--,Buy 100 Shares @ 2.62 Limit GTC to Open,--,"01/20/2026, 6:33:37 AM",900001004
CCL,Canceled,--,Sell 250 Shares @ 3.456 Limit GTC to Close,--,"01/20/2026, 6:33:37 AM",900001004
NUKZ,Expired,--,Sell 65 Shares @ 7.234 Limit GTC to Close,--,"01/16/2026, 6:30:15 AM",900001004
GRBK,Filled,25 @ 68.17,Sell 25 Shares @ 6.789 Limit GTC to Close,--,"01/09/2026, 9:30:06 AM",900001004
SHLD,Filled,80 @ 71.97,Sell 80 Shares @ 7.123 Limit GTC to Close,--,"01/07/2026, 9:30:02 AM",900001004
EAT,Filled,15 @ 154.56,Sell 15 Shares @ 15.456 Limit GTC to Close,--,"01/06/2026, 10:14:06 AM",900001004
SHLD,Filled,130 @ 69.87,Sell 130 Shares @ 6.987 Limit GTC to Close,--,"01/05/2026, 3:01:19 PM",900001004
CRDO,Filled,15 @ 134.56,Buy 15 Shares @ 13.456 Limit GTC to Open,--,"01/05/2026, 1:07:12 PM",900001004
INCY,Filled,40 @ 99.99,Buy 40 Shares @ 9.999 Limit GTC to Open,--,"12/22/2025, 9:51:25 AM",900001004
GDE,Filled,300 @ 63.45,Sell 300 Shares @ 6.345 Limit GTC to Close,--,"12/22/2025, 9:46:44 AM",900001004
UNFI,Filled,250 @ 33.50,Buy 250 Shares @ Market to Open,--,"12/22/2025, 9:30:41 AM",900001004
IBIT,Filled,50 @ 51.01,Buy 50 Shares @ Market to Open,--,"12/22/2025, 9:30:38 AM",900001004
INCY,Filled,45 @ 101.26,Buy 45 Shares @ 10.199 Limit GTC to Open,--,"12/22/2025, 9:30:34 AM",900001004
AMZN,Filled,20 @ 228.50,Buy 20 Shares @ Market to Open,--,"12/22/2025, 9:30:23 AM",900001004
TTMI,Filled,40 @ 72.38,Buy 40 Shares @ Market to Open,--,"12/22/2025, 9:30:21 AM",900001004
GDMN,Filled,50 @ 100.00,Sell 50 Shares @ 9.599 Limit GTC to Close,--,"12/22/2025, 9:30:13 AM",900001004
GDE,Filled,110 @ 63.18,Sell 110 Shares @ 6.234 Limit GTC to Close,--,"12/22/2025, 9:30:05 AM",900001004
POWL,Filled,30 @ 345.67,Sell 30 Shares @ 34.567 Limit GTC to Close,--,"12/04/2025, 11:01:29 AM",900001004
IAUM,Filled,600 @ 42.34,Sell 600 Shares @ 4.234 Limit GTC to Close,--,"12/01/2025, 9:30:25 AM",900001004
POWL,Canceled,--,Sell 15 Shares @ 38.906 Limit GTC to Close,--,"11/24/2025, 6:36:20 AM",900001004
IBIT,Canceled,--,Sell 20 Shares @ 6.789 Limit GTC to Close,--,"11/24/2025, 6:36:20 AM",900001004
ETH,Canceled,--,Sell 40 Shares @ 3.999 Limit GTC to Close,--,"11/24/2025, 6:36:20 AM",900001004
IBIT,Canceled,--,Sell 32 Shares @ 7.654 Limit GTC to Close,--,"11/24/2025, 6:36:20 AM",900001004
UNFI,Canceled,--,Sell 100 Shares @ 4.876 Limit GTC to Close,--,"11/24/2025, 6:36:20 AM",900001004
IBIT,Canceled,--,Buy 33 Shares @ Market to Open,--,"11/23/2025, 11:57:00 AM",900001004
WLDN,Filled,15 @ 96.78,Sell 15 Shares @ 9.678 Limit GTC to Close,--,"11/17/2025, 9:41:12 AM",900001004
TTMI,Filled,45 @ 66.98,Buy 45 Shares @ 6.789 Limit GTC to Open,--,"11/17/2025, 9:30:54 AM",900001004
ET,Filled,500 @ 17.01,Buy 500 Shares @ Market to Open,--,"11/17/2025, 9:30:27 AM",900001004
INCY,Filled,30 @ 104.36,Buy 30 Shares @ Market to Open,--,"11/17/2025, 9:30:02 AM",900001004
VTI,Filled,15 @ 329.09,Buy 15 Shares @ Market to Open,--,"11/17/2025, 9:30:02 AM",900001004
VOO,Filled,11 @ 627.04,Buy 11 Shares @ 62.704 Limit to Open,--,"11/03/2025, 10:00:55 AM",900001004
POWL,Filled,50 @ 388.48,Sell 50 Shares @ 38.383 Limit GTC to Close,--,"11/03/2025, 9:30:25 AM",900001004
POWL,Filled,14 @ 399.99,Sell 14 Shares @ 39.999 Limit GTC to Close,--,"10/29/2025, 9:48:00 AM",900001004
BRK.B,Filled,20 @ 491.15,Buy 20 Shares @ Market to Open,--,"10/27/2025, 9:34:11 AM",900001004
ETH,Filled,30 @ 39.23,Buy 30 Shares @ Market to Open,--,"10/27/2025, 9:30:37 AM",900001004
VGSH,Filled,175 @ 58.92,Buy 175 Shares @ Market to Open,--,"10/27/2025, 9:30:31 AM",900001004
VTI,Filled,30 @ 336.70,Buy 30 Shares @ Market to Open,--,"10/27/2025, 9:30:04 AM",900001004
CLS,Canceled,--,Buy 15 Shares @ 22.201 Limit GTC to Open,--,"10/27/2025, 6:37:52 AM",900001004
WLDN,Canceled,--,Sell 30 Shares @ 12.999 Limit GTC to Close,--,"10/27/2025, 6:37:52 AM",900001004
SLV,Canceled,--,Sell 200 Shares @ 4.999 Limit GTC to Close,--,"10/26/2025, 7:12:34 PM",900001004
CLS,Filled,20 @ 267.89,Sell 20 Shares @ 26.789 Limit GTC to Close,--,"10/13/2025, 9:30:51 AM",900001004
SLV,Filled,175 @ 46.88,Sell 175 Shares @ 4.678 Limit GTC to Close,--,"10/13/2025, 9:30:26 AM",900001004
WLDN,Filled,35 @ 89.87,Buy 35 Shares @ 8.987 Limit GTC to Open,--,"10/10/2025, 3:33:21 PM",900001004
CLS,Filled,25 @ 254.56,Sell 25 Shares @ 25.456 Limit GTC to Close,--,"10/08/2025, 3:50:00 PM",900001004
IAUM,Filled,200 @ 40.27,Sell 200 Shares @ 3.987 Limit GTC to Close,--,"10/08/2025, 9:30:13 AM",900001004
GDMN,Filled,90 @ 81.85,Buy 90 Shares @ 8.185 Limit GTC to Open,--,"10/07/2025, 12:14:18 PM",900001004
EAT,Filled,15 @ 126.54,Buy 15 Shares @ 12.654 Limit GTC to Open,--,"10/06/2025, 9:37:53 AM",900001004
GDE,Filled,131 @ 58.39,Sell 131 Shares @ 5.789 Limit GTC to Close,--,"10/02/2025, 9:30:02 AM",900001004
IAUM,Filled,200 @ 38.11,Sell 200 Shares @ 3.789 Limit GTC to Close,--,"09/29/2025, 9:30:19 AM",900001004
WLDN,Filled,40 @ 103.24,Buy 40 Shares @ Market to Open,--,"09/22/2025, 9:31:02 AM",900001004
EAT,Filled,15 @ 138.56,Buy 15 Shares @ Market to Open,--,"09/22/2025, 9:30:49 AM",900001004
CCL,Filled,250 @ 30.57,Buy 250 Shares @ Market to Open,--,"09/22/2025, 9:30:39 AM",900001004
ETH,Filled,100 @ 39.63,Buy 100 Shares @ Market to Open,--,"09/22/2025, 9:30:11 AM",900001004
IWF,Filled,40 @ 453.60,Sell 40 Shares @ 45.123 Limit GTC to Close,--,"09/05/2025, 9:30:06 AM",900001004
ETH,Filled,118 @ 40.53,Buy 118 Shares @ Market to Open,--,"09/02/2025, 9:30:29 AM",900001004
ZETA,Filled,340 @ 12.39,Sell 340 Shares @ Market to Close,--,"06/16/2025, 9:30:29 AM",900001004
SLV,Filled,575 @ 33.11,Buy 575 Shares @ Market to Open,--,"06/16/2025, 9:30:20 AM",900001004
SHLD,Filled,330 @ 59.75,Buy 330 Shares @ Market to Open,--,"06/16/2025, 9:30:20 AM",900001004
GDE,Filled,310 @ 47.27,Buy 310 Shares @ Market to Open,--,"06/16/2025, 9:30:04 AM",900001004
ZETA,Canceled,--,Sell 140 Shares @ 1.694 Limit GTC to Close,--,"06/16/2025, 6:36:31 AM",900001004
AMZN,Filled,13 @ 212.34,Sell 13 Shares @ 21.234 Limit GTC to Close,--,"06/05/2025, 11:17:21 AM",900001004
ALL,Filled,32 @ 208.76,Sell 32 Shares @ 20.876 Limit GTC to Close,--,"05/30/2025, 1:30:32 PM",900001004
VUG,Filled,52 @ 413.99,Sell 52 Shares @ 41.399 Limit GTC to Close,--,"05/27/2025, 1:48:49 PM",900001004
IWF,Filled,24 @ 399.87,Sell 24 Shares @ 39.987 Limit GTC to Close,--,"05/27/2025, 12:40:22 PM",900001004
AMZN,Filled,50 @ 205.67,Sell 50 Shares @ 20.567 Limit GTC to Close,--,"05/27/2025, 11:36:08 AM",900001004
CLS,Filled,25 @ 123.00,Sell 25 Shares @ 12.234 Limit GTC to Close,--,"05/27/2025, 9:30:36 AM",900001004
IBIT,Filled,32 @ 62.89,Buy 32 Shares @ Market to Open,--,"05/27/2025, 9:30:26 AM",900001004
POWL,Canceled,--,Sell 80 Shares @ 31.234 Limit GTD(12/12/2025) to Close,--,"05/27/2025, 8:13:46 AM",900001004
ALL,Canceled,--,Sell 32 Shares @ 21.393 Limit GTC to Close,--,"05/27/2025, 6:34:53 AM",900001004
IBIT,Canceled,--,Buy 32 Shares @ 6.109 Limit GTC to Open,--,"05/25/2025, 12:29:56 PM",900001004
ALL,Canceled,--,Sell 32 Shares @ 21.876 Limit GTC to Close,--,"05/25/2025, 12:24:16 PM",900001004
IWF,Filled,4 @ 396.06,Sell 4 Shares @ Market to Close,--,"05/19/2025, 9:30:32 AM",900001004
CLS,Filled,75 @ 110.60,Buy 75 Shares @ Market to Open,--,"05/19/2025, 9:30:31 AM",900001004
UNFI,Filled,200 @ 31.00,Buy 200 Shares @ Market to Open,--,"05/19/2025, 9:30:24 AM",900001004
GDE,Filled,431 @ 43.88,Buy 431 Shares @ Market to Open,--,"05/19/2025, 9:30:01 AM",900001004
IAUM,Canceled,--,Buy 600 Shares @ Market to Open,--,"05/18/2025, 10:23:30 AM",900001004
IBIT,Filled,100 @ 56.78,Sell 100 Shares @ 5.678 Limit GTC to Close,--,"05/08/2025, 11:20:55 AM",900001004
IAUM,Filled,200 @ 33.99,Sell 200 Shares @ 3.399 Limit GTC to Close,--,"05/06/2025, 12:45:55 PM",900001004
AMZN,Filled,13 @ 184.98,Buy 13 Shares @ 18.498 Limit GTC to Open,--,"04/28/2025, 12:27:28 PM",900001004
BRK.B,Filled,40 @ 534.71,Sell 40 Shares @ 53.471 Limit GTC to Close,--,"04/28/2025, 9:31:50 AM",900001004
EAT,Filled,3 @ 160.13,Buy 3 Shares @ Market to Open,--,"04/28/2025, 9:30:21 AM",900001004
EAT,Filled,30 @ 160.13,Buy 30 Shares @ Market to Open,--,"04/28/2025, 9:30:18 AM",900001004
BABA,Expired,--,Buy 90 Shares @ 8.2 Limit GTC to Open,--,"03/18/2025, 6:31:05 AM",900001004
NUKZ,Filled,165 @ 48.15,Buy 165 Shares @ Market to Open,--,"02/04/2025, 3:42:39 PM",900001004
IBIT,Filled,200 @ 56.23,Buy 200 Shares @ Market to Open,--,"02/04/2025, 3:40:56 PM",900001004
EAT,Filled,50 @ 187.43,Buy 50 Shares @ Market to Open,--,"02/04/2025, 3:39:06 PM",900001004
IWF,Filled,70 @ 409.28,Sell 70 Shares @ Market to Close,--,"02/04/2025, 3:34:28 PM",900001004
IWF,Filled,4 @ 400.59,Buy 4 Shares @ 40.109 Limit GTC to Open,--,"01/27/2025, 9:30:47 AM",900001004
MHO,Filled,64 @ 139.53,Sell 64 Shares @ Market to Close,--,"01/17/2025, 10:06:05 AM",900001004
ALL,Filled,62 @ 192.16,Buy 62 Shares @ Market to Open,--,"01/17/2025, 10:05:08 AM",900001004
IAUM,Filled,1000 @ 27.08,Buy 1000 Shares @ Market to Open,--,"01/17/2025, 10:01:49 AM",900001004
AMZN,Filled,40 @ 223.84,Sell 40 Shares @ Market to Close,--,"01/17/2025, 10:00:04 AM",900001004
SCHD,Filled,1062 @ 27.94,Sell 1062 Shares @ Market to Close,--,"01/17/2025, 9:59:25 AM",900001004
IWF,Filled,134 @ 416.19,Buy 134 Shares @ Market to Open,--,"12/26/2024, 2:32:52 PM",900001004
IAUM,Filled,400 @ 26.26,Sell 400 Shares @ Market to Close,--,"12/26/2024, 2:31:02 PM",900001004
VBR,Filled,226 @ 200.64,Sell 226 Shares @ Market to Close,--,"12/26/2024, 2:30:14 PM",900001004
BRK.B,Filled,80 @ 470.60,Buy 80 Shares @ Market to Open,--,"12/09/2024, 9:30:15 AM",900001004
VBR,Filled,141 @ 213.77,Buy 141 Shares @ Market to Open,--,"12/09/2024, 9:30:03 AM",900001004
CLS,Canceled,--,Buy 215 Shares @ 6.046 Limit GTC to Open,--,"12/09/2024, 8:11:05 AM",900001004
MHO,Canceled,--,Sell 64 Shares @ 17.987 Limit GTC to Close,--,"12/09/2024, 6:31:16 AM",900001004
MFC,Rejected,--,Buy 500 Shares @ 2.901 Limit GTC to Open,--,"11/20/2024, 8:05:58 AM",900001004
IAUM,Filled,600 @ 25.55,Buy 600 Shares @ 2.556 Limit GTC to Open,--,"11/14/2024, 9:30:12 AM",900001004
AMZN,Filled,200 @ 199.99,Sell 200 Shares @ 19.999 Limit GTC to Close,--,"11/01/2024, 9:32:18 AM",900001004
POWL,Filled,80 @ 251.31,Buy 80 Shares @ 25.131 Limit GTC to Open,--,"10/30/2024, 9:43:26 AM",900001004
GRBK,Filled,25 @ 72.03,Buy 25 Shares @ 7.456 Limit GTC to Open,--,"10/29/2024, 9:30:04 AM",900001004
APP,Canceled,--,Buy 79 Shares @ 12.567 Limit GTC to Open,--,"10/28/2024, 6:32:43 AM",900001004
POWL,Canceled,--,Buy 39 Shares @ 25.131 Limit GTC to Open,--,"10/26/2024, 12:11:21 PM",900001004
MSFT,Filled,93 @ 425.26,Sell 93 Shares @ 42.526 Limit GTC to Close,--,"10/22/2024, 9:55:51 AM",900001004
POWL,Filled,14 @ 255.69,Buy 14 Shares @ Market to Open,--,"10/15/2024, 10:45:16 AM",900001004
MSFT,Filled,8 @ 418.26,Sell 8 Shares @ 41.826 Limit GTC to Close,--,"10/14/2024, 9:30:30 AM",900001004
VBR,Filled,85 @ 200.86,Buy 85 Shares @ Market to Open,--,"10/14/2024, 9:30:01 AM",900001004
BABA,Filled,144 @ 117.74,Sell 144 Shares @ Market to Close,--,"10/07/2024, 9:32:35 AM",900001004
ZETA,Filled,340 @ 29.44,Buy 340 Shares @ Market to Open,--,"09/30/2024, 9:30:28 AM",900001004
POWL,Canceled,--,Buy 96 Shares @ 20.543 Limit GTC to Open,--,"09/30/2024, 6:32:46 AM",900001004
SCHD,Filled,354 @ 83.39,Buy 354 Shares @ 8.339 Limit GTC to Open,--,"09/25/2024, 1:34:24 PM",900001004
VUG,Filled,52 @ 379.74,Buy 52 Shares @ 37.974 Limit GTC to Open,--,"09/24/2024, 10:03:05 AM",900001004
MHO,Filled,64 @ 169.54,Buy 64 Shares @ 16.954 Limit GTC to Open,--,"09/23/2024, 10:49:29 AM",900001004
VUG,Filled,252 @ 373.57,Sell 252 Shares @ Market to Close,--,"08/19/2024, 9:30:26 AM",900001004
